"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"WHL","Jason Swyripa","28408/jason-swyripa","F","2011","DY","72","0.2083","0.0278","0.2361","7","8","4","15","2","0","1","2","0","0","0","0.00","0.00","0.00","9","17","22","0.3056","88.24","52.94","28","44","38.89","- 14.68","165","143","11.51","1.2305","1993-01-07","18.69","18.98","14","","-","R","2011","","","-",""
"WHL","Austin Vetterl","30592/austin-vetterl","F","2012","DY","60","0.2000","0.0333","0.2333","6","6","3","12","1","1","0","2","0","0","0","0.00","0.00","0.00","7","14","17","0.2833","85.71","50.00","28","28","50.00","- 6.19","118","92","11.73","1.1937","1994-02-02","18.62","18.91","24","","-","R","2012","","","-",""
"WHL","Craig Leverton","32425/craig-leverton","F","2013","DY","61","0.2131","0.0164","0.2295","6","7","3","13","1","0","0","1","0","0","0","0.00","0.00","0.00","7","14","17","0.2787","92.86","50.00","29","32","47.54","- 0.75","99","106","12.22","1.1270","1995-01-02","18.70","19.00","18","LET","-","L","2013","","","-",""
"WHL","Jordan Tkatch","33505/jordan-tkatch","F","2013","DY","61","0.2295","0.0000","0.2295","6","8","2","14","0","0","0","0","0","0","0","0.00","0.00","0.00","6","14","16","0.2623","100.00","42.86","26","27","49.06","11.01","78","127","11.92","1.1552","1995-05-24","18.31","18.60","19","PG","-","L","2013","","","-",""
"WHL","Jack Walker","36010/jack-walker","F","2014","DY","48","0.2083","0.0208","0.2292","6","4","4","10","1","0","0","1","0","0","0","0.00","0.00","0.00","7","11","15","0.3125","90.91","63.64","18","15","54.55","- 4.16","91","64","11.21","1.2268","1996-07-30","18.13","18.42","14","VIC","-","L","2014","TOR (2016) - #152","TOR","-",""
"WHL","Turner Elson","27942/turner-elson","F","2010","DY","66","0.1212","0.0455","0.2273","2","6","2","8","3","0","0","3","4","0","0","0.00","0.00","0.00","9","15","17","0.2576","72.73","45.45","14","18","43.75","- 4.10","100","109","10.37","1.3155","1992-09-13","18.01","18.30","10","","-","L","2010","","","DET",""
"WHL","Klarc Wilson","29079/klarc-wilson","F","2011","DY","66","0.2273","0.0000","0.2273","8","7","7","15","0","0","0","0","0","0","0","0.00","0.00","0.00","8","15","22","0.3333","100.00","53.33","29","39","42.65","- 13.24","152","120","11.89","1.1469","1993-04-01","18.46","18.75","9","","-","R","2011","","","-",""
"WHL","Chase Schaber","24369/chase-schaber","F","2009","DY","53","0.1321","0.0755","0.2264","6","1","4","7","1","3","4","4","1","0","0","0.00","0.00","0.00","8","12","20","0.3774","63.64","63.64","22","15","59.46","- 6.15","124","65","10.70","1.2696","1991-01-03","18.70","18.99","11","","-","L","2009","","","-",""
"WHL","Marc Mackenzie","30182/marc-mackenzie","F","2012","DY","31","0.1935","0.0323","0.2258","2","4","2","6","1","0","0","1","0","0","0","0.00","0.00","0.00","3","7","9","0.2903","85.71","42.86","14","18","43.75","- 1.04","43","53","12.75","1.0623","1993-11-05","18.86","19.16","27","","-","R","2012","","","-",""
"WHL","Ty Comrie","38082/ty-comrie","F","2015","DY","71","0.1831","0.0423","0.2254","6","7","2","13","1","2","3","3","0","0","0","0.00","0.00","0.00","7","16","21","0.2958","81.25","43.75","20","49","28.99","- 16.47","105","126","12.81","1.0559","1997-08-08","18.10","18.40","11","TC","-","L","2015","","","-",""
"WHL","Dakota Conroy","31785/dakota-conroy","F","2012","DY","67","0.1791","0.0448","0.2239","8","4","3","12","3","0","0","3","0","0","0","0.00","0.00","0.00","11","15","18","0.2687","80.00","73.33","22","40","35.48","- 15.58","144","138","11.33","1.1859","1994-07-22","18.15","18.44","17","","-","R","2012","","","-",""
"WHL","Corey Scott","24743/corey-scott","F","2009","DY","54","0.2037","0.0185","0.2222","7","4","1","11","0","1","1","1","0","0","0","0.00","0.00","0.00","7","12","14","0.2593","91.67","58.33","17","34","33.33","- 1.69","83","154","11.15","1.1954","1991-02-22","18.56","18.86","15","","-","R","2009","","","-",""
"WHL","Steven Kuhn","26198/steven-kuhn","F","2010","DY","72","0.1944","0.0000","0.2222","8","6","2","14","0","0","2","0","1","1","0","0.00","0.00","0.00","9","16","20","0.2778","100.00","57.14","26","30","46.43","- 12.85","131","90","11.72","1.1377","1991-12-01","18.79","19.08","20","","-","R","2010","","","-",""
"WHL","Andrew Johnson","32151/andrew-johnson","F","2013","DY","72","0.1667","0.0556","0.2222","9","3","3","12","2","2","4","4","0","0","0","0.00","0.00","0.00","11","16","23","0.3194","75.00","68.75","22","47","31.88","- 9.82","98","137","12.41","1.0747","1994-10-15","18.92","19.21","16","MJ/SEA","-","L","2013","","","-",""
"WHL","Grayson Pawlenchuk","37211/grayson-pawlenchuk","F","2015","DY","72","0.1806","0.0417","0.2222","8","5","10","13","1","2","0","3","0","0","0","0.00","0.00","0.00","9","16","26","0.3611","81.25","56.25","41","49","45.56","- 6.10","125","117","13.61","0.9798","1997-03-22","18.48","18.78","16","RD","-","L","2015","","","-",""
"WHL","Reid Petryk","28618/reid-petryk","F","2011","DY","68","0.2059","0.0147","0.2206","12","2","3","14","1","0","0","1","0","0","0","0.00","0.00","0.00","13","15","18","0.2647","93.33","86.67","21","17","55.26","- 3.58","143","100","10.20","1.2978","1993-02-02","18.62","18.91","17","","-","R","2011","","","-",""
"WHL","Josh Uhrich","34807/josh-uhrich","F","2014","DY","68","0.1765","0.0441","0.2206","7","5","4","12","2","1","1","3","0","0","0","0.00","0.00","0.00","9","15","20","0.2941","80.00","60.00","25","34","42.37","2.45","99","149","11.41","1.1598","1996-02-03","18.62","18.91","16","MJ","-","R","2014","","","-",""
"WHL","Brock Montgomery","27683/brock-montgomery","F","2010","DY","59","0.2034","0.0169","0.2203","10","2","2","12","1","0","1","1","0","0","0","0.00","0.00","0.00","11","13","16","0.2712","92.31","84.62","26","24","52.00","- 4.28","121","94","11.48","1.1514","1992-07-18","18.16","18.45","21","","-","R","2010","","","-",""
"WHL","Quintin Lisoway","34347/quintin-lisoway","F","2014","DY","69","0.1739","0.0000","0.2174","6","6","6","12","0","0","2","0","3","0","0","0.00","0.00","0.00","9","15","23","0.3333","100.00","50.00","27","33","45.00","- 3.20","147","158","11.22","1.1622","1995-11-12","18.84","19.14","28","BDN","-","L","2014","","","-",""
"WHL","Brandon Ralph","35298/brandon-ralph","F","2014","DY","46","0.2174","0.0000","0.2174","8","2","0","10","0","0","0","0","0","0","0","0.00","0.00","0.00","8","10","10","0.2174","100.00","80.00","13","12","52.00","- 9.54","112","70","10.00","1.3043","1996-04-11","18.43","18.72","17","EDM","-","L","2014","","","-",""
"WHL","Lyndon Martell","28457/lyndon-martell","F","2011","DY","37","0.2162","0.0000","0.2162","6","2","2","8","0","0","1","0","0","0","0","0.00","0.00","0.00","6","8","11","0.2973","100.00","75.00","16","15","51.61","9.36","60","82","11.10","1.1682","1993-01-13","18.67","18.97","11","","-","L","2011","","","-",""
"WHL","Cody Beach","27780/cody-beach","F","2010","DY","51","0.2157","0.0000","0.2157","3","8","3","11","0","0","0","0","0","0","0","0.00","0.00","0.00","3","11","14","0.2745","100.00","27.27","21","15","58.33","1.28","89","67","11.08","1.1679","1992-08-08","18.10","18.40","32","","-","R","2010","STL (2010) - #134","STL","-",""
"WHL","Ben Duperreault","35958/ben-duperreault","F","2014","DY","65","0.2000","0.0154","0.2154","6","7","4","13","0","1","0","1","0","0","0","0.00","0.00","0.00","6","14","18","0.2769","92.86","42.86","20","33","37.74","- 3.61","98","139","11.21","1.1530","1996-07-18","18.16","18.45","17","MJ","-","L","2014","","","-",""
"WHL","Riley Boychuk","24724/riley-boychuk","F","2009","DY","62","0.1613","0.0484","0.2097","6","4","3","10","1","2","1","3","0","0","0","0.00","0.00","0.00","7","13","17","0.2742","76.92","53.85","19","27","41.30","1.78","83","127","11.13","1.1304","1991-02-20","18.57","18.86","17","","-","L","2009","BUF (2010) - #208","BUF","-",""
"WHL","Austin Glover","34638/austin-glover","F","2014","DY","24","0.2083","0.0000","0.2083","2","3","2","5","0","0","1","0","0","0","0","0.00","0.00","0.00","2","5","8","0.3333","100.00","40.00","8","5","61.54","- 2.46","64","36","9.99","1.2511","1996-01-15","18.67","18.96","20","KEL","-","R","2014","","","-",""
"WHL","Jesse Zaharichuk","37279/jesse-zaharichuk","F","2015","DY","48","0.1875","0.0208","0.2083","3","6","3","9","0","1","2","1","0","0","0","0.00","0.00","0.00","3","10","15","0.3125","90.00","30.00","17","17","50.00","- 1.40","92","87","10.85","1.1518","1997-04-01","18.46","18.75","19","KAM","-","R","2015","","","-",""
"WHL","Brad Hoban","24468/brad-hoban","F","2009","DY","53","0.1698","0.0377","0.2075","4","5","1","9","1","1","1","2","0","0","0","0.00","0.00","0.00","5","11","13","0.2453","81.82","45.45","24","37","39.34","- 19.20","113","80","12.53","0.9937","1991-01-17","18.66","18.96","20","","-","R","2009","","","-",""
"WHL","Clarke Breitkreuz","26186/clarke-breitkreuz","F","2010","DY","29","0.1724","0.0345","0.2069","2","3","1","5","1","0","0","1","0","0","0","0.00","0.00","0.00","3","6","7","0.2414","83.33","50.00","9","18","33.33","1.29","33","70","11.68","1.0626","1991-11-28","18.80","19.09","17","","-","R","2010","","","-",""
"WHL","Remi Laurencelle","34212/remi-laurencelle","F","2014","DY","58","0.1897","0.0172","0.2069","2","9","2","11","0","1","1","1","0","0","0","0.00","0.00","0.00","2","12","15","0.2586","91.67","16.67","22","28","44.00","5.61","81","130","11.42","1.0872","1995-10-05","18.94","19.24","13","LET/EVT","-","L","2014","","","-",""
"WHL","Lane Pederson","38056/lane-pederson","F","2015","DY","63","0.1587","0.0476","0.2063","8","2","5","10","0","3","2","3","0","0","0","0.00","0.00","0.00","8","13","20","0.3175","76.92","61.54","22","27","44.90","- 7.36","104","95","11.77","1.0524","1997-08-04","18.11","18.41","15","SEA","-","R","2015","","","ARI",""
"WHL","Jonathon Martin","34016/jonathon-martin","F","2013","DY","68","0.1912","0.0000","0.2059","8","5","2","13","0","0","0","0","1","0","0","0.00","0.00","0.00","9","14","16","0.2353","100.00","61.54","22","46","32.35","- 19.52","111","103","12.77","0.9670","1995-08-23","18.06","18.36","11","KTN","-","R","2013","","","-",""
"WHL","Rykr Cole","37485/rykr-cole","F","2015","DY","68","0.2059","0.0000","0.2059","9","5","7","14","0","0","0","0","0","0","0","0.00","0.00","0.00","9","14","21","0.3088","100.00","64.29","34","25","57.63","3.94","153","132","11.31","1.0926","1997-04-29","18.38","18.67","22","REG","-","R","2015","","","-",""
"WHL","Jari Erricson","30548/jari-erricson","F","2012","DY","69","0.1739","0.0290","0.2029","5","7","3","12","1","1","2","2","0","0","0","0.00","0.00","0.00","6","14","19","0.2754","85.71","42.86","24","33","42.11","0.70","94","133","11.68","1.0423","1994-01-27","18.63","18.93","18","","-","L","2012","","","-",""
"WHL","Taylor Makin","26490/taylor-makin","F","2010","DY","70","0.1571","0.0429","0.2000","8","3","2","11","2","1","1","3","0","0","0","0.00","0.00","0.00","10","14","17","0.2429","78.57","71.43","23","47","32.86","- 1.61","81","154","12.10","0.9918","1992-01-26","18.64","18.93","22","","-","L","2010","","","-",""
"WHL","Kale Kessy","28266/kale-kessy","F","2011","DY","65","0.1385","0.0615","0.2000","7","2","9","9","3","1","2","4","0","0","0","0.00","0.00","0.00","10","13","24","0.3692","69.23","76.92","36","30","54.55","- 8.69","129","75","12.36","0.9705","1992-12-04","18.78","19.08","34","","-","L","2011","ARI (2011) - #111","ARI","-",""
"WHL","Jens Meilleur","28446/jens-meilleur","F","2011","DY","40","0.2000","0.0000","0.2000","5","3","1","8","0","0","0","0","0","0","0","0.00","0.00","0.00","5","8","9","0.2250","100.00","62.50","13","25","34.21","- 24.91","107","74","11.05","1.0857","1993-01-11","18.68","18.97","24","","-","R","2011","","","-",""
"WHL","Vukie Mpofu","34929/vukie-mpofu","F","2014","DY","65","0.2000","0.0000","0.2000","9","4","2","13","0","0","0","0","0","0","0","0.00","0.00","0.00","9","13","15","0.2308","100.00","69.23","18","20","47.37","- 0.15","115","127","10.33","1.1614","1996-02-18","18.58","18.87","17","RD","-","R","2014","","","-",""
"WHL","Mitch Lipon","35212/mitch-lipon","F","2014","DY","55","0.1636","0.0182","0.2000","5","4","2","9","0","1","0","1","1","0","0","0.00","0.00","0.00","6","11","13","0.2364","90.00","50.00","16","34","32.00","- 9.77","99","138","11.26","1.0654","1996-03-30","18.46","18.75","39","KAM/SAS","-","L","2014","","","-",""
"WHL","Tomas Soustal","36938/tomas-soustal","F","2015","DY","65","0.1692","0.0308","0.2000","6","5","5","11","2","0","0","2","0","0","0","0.00","0.00","0.00","8","13","18","0.2769","84.62","61.54","25","19","56.82","- 7.53","157","87","10.51","1.1413","1997-02-15","18.58","18.88","15","KEL","-","R","2015","","","-",""
"WHL","Meyer Nell","37450/meyer-nell","F","2015","DY","72","0.1250","0.0556","0.1944","6","3","2","9","2","2","1","4","0","1","0","0.00","0.00","0.00","8","14","17","0.2361","69.23","61.54","15","45","25.00","- 30.51","151","121","11.48","1.0166","1997-04-25","18.39","18.68","18","RD","-","L","2015","","","-",""
"WHL","Teal Burns","28073/teal-burns","F","2011","DY","62","0.1452","0.0323","0.1935","2","7","4","9","1","1","4","2","1","0","0","0.00","0.00","0.00","4","12","20","0.3226","81.82","27.27","24","20","54.55","- 0.07","136","113","10.65","1.0899","1992-10-10","18.93","19.23","20","","-","L","2011","","","-",""
"WHL","Evan Polei","34935/evan-polei","F","2014","DY","62","0.1774","0.0161","0.1935","6","5","3","11","1","0","1","1","0","0","0","0.00","0.00","0.00","7","12","16","0.2581","91.67","58.33","22","23","48.89","0.89","108","117","11.07","1.0495","1996-02-19","18.57","18.87","10","SAS/RD","-","L","2014","","","STL",""
"WHL","Scott Eansor","34536/scott-eansor","F","2014","DY","52","0.1731","0.0192","0.1923","3","6","1","9","0","1","1","1","0","0","0","0.00","0.00","0.00","3","10","12","0.2308","90.00","30.00","18","20","47.37","- 5.51","101","90","11.03","1.0459","1996-01-03","18.70","18.99","8","SEA","-","L","2014","","","-",""
"WHL","Vladislav Lukin","36763/vladislav-lukin","F","2015","DY","52","0.1538","0.0385","0.1923","5","3","2","8","2","0","0","2","0","0","0","0.00","0.00","0.00","7","10","12","0.2308","80.00","70.00","22","33","40.00","- 0.49","66","97","12.97","0.8894","1997-01-24","18.64","18.94","21","TC","-","L","2015","","","-",""
"WHL","Brett Kitt","34564/brett-kitt","F","2014","DY","37","0.1622","0.0270","0.1892","4","2","3","6","1","0","0","1","0","0","0","0.00","0.00","0.00","5","7","10","0.2703","85.71","71.43","12","13","48.00","- 1.71","87","88","10.17","1.1161","1996-01-06","18.69","18.99","27","BDN","-","L","2014","","","-",""
"WHL","Jaroslav Vlach","27024/jaroslav-vlach","F","2010","DY","69","0.1449","0.0435","0.1884","7","3","2","10","1","2","1","3","0","0","0","0.00","0.00","0.00","8","13","16","0.2319","76.92","61.54","18","40","31.03","- 4.05","87","161","11.47","0.9858","1992-04-06","18.44","18.74","19","","-","L","2010","","","-",""
"WHL","Bryson Gore","33001/bryson-gore","F","2013","DY","69","0.1739","0.0000","0.1884","9","3","2","12","0","0","1","0","0","1","0","0.00","0.00","0.00","9","13","16","0.2319","100.00","75.00","23","46","33.33","- 7.25","84","123","12.79","0.8836","1995-03-13","18.51","18.80","23","MJ","-","R","2013","","","-",""
"WHL","Florian Baltram","37236/florian-baltram","F","2015","DY","69","0.1159","0.0435","0.1884","2","6","6","8","2","1","0","3","1","1","0","0.00","0.00","0.00","5","13","19","0.2754","72.73","36.36","19","46","29.23","- 19.45","111","117","12.55","0.9010","1997-03-25","18.47","18.77","29","SEA/LET","-","L","2015","","","-",""
"WHL","Taylor Peters","26478/taylor-peters","F","2010","DY","32","0.1875","0.0000","0.1875","4","2","1","6","0","0","0","0","0","0","0","0.00","0.00","0.00","4","6","7","0.2188","100.00","66.67","11","10","52.38","- 2.10","73","61","10.34","1.0885","1992-01-24","18.64","18.94","25","","-","L","2010","","","-",""
"WHL","Jarid Hauptman","30885/jarid-hauptman","F","2012","DY","32","0.1563","0.0313","0.1875","4","1","5","5","0","1","0","1","0","0","0","0.00","0.00","0.00","4","6","11","0.3438","83.33","66.67","16","14","53.33","- 3.45","67","51","11.83","0.9508","1994-03-09","18.52","18.81","14","","-","R","2012","","","-",""
"WHL","Presten Kopek","32616/presten-kopek","F","2013","DY","64","0.1563","0.0000","0.1875","9","1","7","10","0","0","0","0","1","1","0","0.00","0.00","0.00","10","12","19","0.2969","100.00","90.00","33","20","62.26","- 4.03","177","90","11.19","1.0054","1995-01-26","18.64","18.93","12","POR","-","L","2013","","","-",""
"WHL","Calvin Spencer","34992/calvin-spencer","F","2014","DY","32","0.1875","0.0000","0.1875","3","3","0","6","0","0","0","0","0","0","0","0.00","0.00","0.00","3","6","6","0.1875","100.00","50.00","10","14","41.67","- 7.41","53","55","11.15","1.0087","1996-02-26","18.55","18.85","6","SEA","-","R","2014","","","-",""
"WHL","Matej Bene","27048/matej-bene","F","2010","DY","59","0.1356","0.0169","0.1864","2","6","2","8","1","0","1","1","2","0","0","0.00","0.00","0.00","5","11","14","0.2373","88.89","33.33","17","27","38.64","- 9.69","101","108","10.83","1.0325","1992-04-11","18.43","18.72","28","","-","R","2010","","","-",""
"WHL","Austin Connor","28213/austin-connor","F","2011","DY","59","0.1525","0.0339","0.1864","6","3","2","9","2","0","0","2","0","0","0","0.00","0.00","0.00","8","11","13","0.2203","81.82","72.73","18","28","39.13","- 8.89","121","131","10.96","1.0205","1992-11-16","18.83","19.13","22","","-","R","2011","","","-",""
"WHL","Justin Gutierrez","34477/justin-gutierrez","F","2014","DY","70","0.1429","0.0429","0.1857","3","7","8","10","0","3","0","3","0","0","0","0.00","0.00","0.00","3","13","21","0.3000","76.92","23.08","27","41","39.71","- 1.71","82","116","12.95","0.8604","1995-12-22","18.73","19.03","23","TC","-","L","2014","","","-",""
"WHL","Ethan Price","36709/ethan-price","F","2015","DY","38","0.1842","0.0000","0.1842","4","3","2","7","0","0","0","0","0","0","0","0.00","0.00","0.00","4","7","9","0.2368","100.00","57.14","12","17","41.38","- 9.63","76","73","11.09","0.9969","1997-01-17","18.66","18.96","3","POR","-","R","2015","","","-",""
"WHL","Connor Chartier","30463/connor-chartier","F","2012","DY","60","0.1667","0.0000","0.1833","3","7","3","10","0","0","0","0","1","0","0","0.00","0.00","0.00","4","11","14","0.2333","100.00","30.00","24","16","60.00","3.21","138","105","10.51","1.0468","1994-01-15","18.67","18.96","27","","-","R","2012","","","-",""
"WHL","Lane Scheidl","26403/lane-scheidl","F","2010","DY","66","0.1667","0.0152","0.1818","7","4","3","11","0","1","0","1","0","0","0","0.00","0.00","0.00","7","12","15","0.2273","91.67","58.33","18","20","47.37","- 2.13","99","101","10.62","1.0274","1992-01-14","18.67","18.96","11","","-","L","2010","","","-",""
"WHL","Jesse Paradis","24392/jesse-paradis","F","2009","DY","61","0.1639","0.0164","0.1803","5","5","3","10","1","0","1","1","0","0","0","0.00","0.00","0.00","6","11","15","0.2459","90.91","54.55","21","35","37.50","- 5.43","88","117","11.55","0.9366","1991-01-06","18.69","18.99","14","","-","L","2009","","","-",""
"WHL","Graham Millar","34611/graham-millar","F","2014","DY","61","0.1475","0.0328","0.1803","5","4","2","9","2","0","0","2","0","0","0","0.00","0.00","0.00","7","11","13","0.2131","81.82","63.64","12","33","26.67","- 15.97","110","148","10.58","1.0222","1996-01-11","18.68","18.97","29","SAS","-","R","2014","","","-",""
"WHL","Oliver Gabriel","25306/oliver-gabriel","F","2009","DY","50","0.1800","0.0000","0.1800","6","3","2","9","0","0","0","0","0","0","0","0.00","0.00","0.00","6","9","11","0.2200","100.00","66.67","14","22","38.89","- 4.06","70","93","10.85","0.9955","1991-05-13","18.34","18.63","11","","-","L","2009","","","-",""
"WHL","Riley Whittingham","33363/riley-whittingham","F","2013","DY","56","0.1607","0.0179","0.1786","5","4","2","9","1","0","0","1","0","0","0","0.00","0.00","0.00","6","10","12","0.2143","90.00","60.00","21","21","50.00","- 5.86","124","98","10.86","0.9867","1995-05-01","18.37","18.67","25","SPO","-","R","2013","","","-",""
"WHL","Curtis Miske","36707/curtis-miske","F","2015","DY","56","0.1429","0.0357","0.1786","3","5","1","8","2","0","1","2","0","0","0","0.00","0.00","0.00","5","10","12","0.2143","80.00","50.00","17","26","39.53","- 6.28","93","110","11.21","0.9559","1997-01-17","18.66","18.96","18","SPO","-","L","2015","","","-",""
"WHL","Michal Hlinka","29583/michal-hlinka","F","2011","DY","45","0.1556","0.0222","0.1778","4","3","2","7","1","0","0","1","0","0","0","0.00","0.00","0.00","5","8","10","0.2222","87.50","62.50","14","12","53.85","3.59","98","97","9.86","1.0817","1993-06-18","18.24","18.54","16","","-","L","2011","","","-",""
"WHL","Daniel Gayle","26927/daniel-gayle","F","2010","DY","34","0.1471","0.0294","0.1765","3","2","4","5","1","0","0","1","0","0","0","0.00","0.00","0.00","4","6","10","0.2941","83.33","66.67","17","19","47.22","- 4.00","63","60","12.57","0.8425","1992-03-22","18.48","18.78","17","","-","L","2010","","","-",""
"WHL","Robin Soudek","25727/robin-soudek","F","2009","DY","63","0.0952","0.0794","0.1746","4","2","1","6","3","2","1","5","0","0","0","0.00","0.00","0.00","7","11","13","0.2063","54.55","63.64","10","36","21.74","- 24.80","101","116","11.39","0.9195","1991-07-31","18.13","18.42","26","","-","R","2009","","","-",""
"WHL","Tyrell Goulbourne","30544/tyrell-goulbourne","F","2012","DY","63","0.1587","0.0159","0.1746","6","4","3","10","0","1","0","1","0","0","0","0.00","0.00","0.00","6","11","14","0.2222","90.91","54.55","19","29","39.58","- 8.13","94","103","11.35","0.9227","1994-01-26","18.64","18.93","12","","-","L","2012","PHI (2013) - #72","PHI","VGK",""
"WHL","Aspen Sterzer","31973/aspen-sterzer","F","2012","DY","63","0.1429","0.0000","0.1746","3","6","6","9","0","0","1","0","2","0","0","0.00","0.00","0.00","5","11","18","0.2857","100.00","33.33","24","24","50.00","- 9.68","148","100","10.88","0.9629","1994-09-04","18.03","18.33","29","","-","L","2012","","","-",""
"WHL","Darcy Zaharichuk","36072/darcy-zaharichuk","F","2014","DY","52","0.1538","0.0192","0.1731","6","2","1","8","1","0","0","1","0","0","0","0.00","0.00","0.00","7","9","10","0.1923","88.89","77.78","12","13","48.00","0.49","105","116","9.62","1.0791","1996-08-12","18.09","18.39","27","PA","-","L","2014","","","-",""
"WHL","Cody Fowlie","28173/cody-fowlie","F","2011","DY","70","0.1571","0.0000","0.1714","6","5","2","11","0","0","0","0","1","0","1","0.00","0.00","0.00","7","12","15","0.2143","100.00","54.55","23","33","41.07","- 6.43","95","105","12.19","0.8437","1992-11-05","18.86","19.16","11","","-","R","2011","","","-",""
"WHL","Seth Swenson","29187/seth-swenson","F","2011","DY","59","0.1356","0.0339","0.1695","2","6","0","8","1","1","0","2","0","0","0","0.00","0.00","0.00","3","10","10","0.1695","80.00","30.00","17","16","51.52","- 11.41","168","99","9.79","1.0390","1993-04-17","18.41","18.71","23","","-","R","2011","","","-",""
"WHL","Jake Trask","25868/jake-trask","F","2009","DY","65","0.1231","0.0462","0.1692","7","1","6","8","3","0","0","3","0","0","0","0.00","0.00","0.00","10","11","17","0.2615","72.73","90.91","16","28","36.36","- 13.64","115","115","10.41","0.9756","1991-08-31","18.04","18.33","38","","-","R","2009","","","-",""
"WHL","Jc Lipon","29687/jc-lipon","F","2011","DY","65","0.1692","0.0000","0.1692","3","8","10","11","0","0","0","0","0","0","0","0.00","0.00","0.00","3","11","21","0.3231","100.00","27.27","28","52","35.00","- 12.42","101","112","13.05","0.7782","1993-07-10","18.18","18.48","34","","-","R","2011","WPG (2013) - #91","WPG","WPG",""
"WHL","Garrett Mitchell","25871/garrett-mitchell","F","2009","DY","71","0.1268","0.0141","0.1690","8","1","3","9","1","0","0","1","1","1","0","0.00","0.00","0.00","10","12","15","0.2113","90.00","90.00","34","49","40.96","- 10.85","114","106","13.07","0.7759","1991-09-02","18.04","18.33","10","","-","R","2009","WSH (2009) - #175","WSH","-",""
"WHL","Adam Kambeitz","27553/adam-kambeitz","F","2010","DY","71","0.1549","0.0000","0.1690","7","4","2","11","0","0","2","0","0","1","0","0.00","0.00","0.00","7","12","16","0.2254","100.00","63.64","16","30","34.78","- 16.12","113","109","11.07","0.9162","1992-06-23","18.23","18.52","23","","-","L","2010","","","-",""
"WHL","Drew Czerwonka","26354/drew-czerwonka","F","2010","DY","54","0.1481","0.0185","0.1667","3","5","3","8","1","0","1","1","0","0","0","0.00","0.00","0.00","4","9","13","0.2407","88.89","44.44","23","27","46.00","- 14.31","117","77","11.96","0.8361","1992-01-07","18.69","18.98","19","","-","L","2010","EDM (2010) - #166","EDM","-",""
"WHL","Devin Balness","26998/devin-balness","F","2010","DY","42","0.1190","0.0476","0.1667","3","2","1","5","2","0","0","2","0","0","0","0.00","0.00","0.00","5","7","8","0.1905","71.43","71.43","11","10","52.38","8.67","73","94","9.96","1.0039","1992-04-03","18.45","18.74","10","","-","L","2010","","","-",""
"WHL","Taylor Vickerman","35311/taylor-vickerman","F","2014","DY","30","0.1000","0.0667","0.1667","2","1","1","3","1","1","3","2","0","0","0","0.00","0.00","0.00","3","5","9","0.3000","60.00","60.00","7","18","28.00","- 12.24","33","49","11.96","0.8361","1996-04-12","18.43","18.72","22","TC","-","L","2014","","","-",""
"WHL","John Persson","27328/john-persson","F","2010","DY","62","0.1129","0.0484","0.1613","5","2","1","7","2","1","0","3","0","0","0","0.00","0.00","0.00","7","10","11","0.1774","70.00","70.00","13","24","35.14","- 13.14","98","105","10.84","0.8927","1992-05-18","18.33","18.62","15","","-","L","2010","NYI (2011) - #125","NYI","-",""
"WHL","Scott Feser","33364/scott-feser","F","2013","DY","31","0.1613","0.0000","0.1613","1","4","1","5","0","0","0","0","0","0","0","0.00","0.00","0.00","1","5","6","0.1935","100.00","20.00","8","13","38.10","- 12.38","53","52","11.03","0.8770","1995-05-01","18.37","18.67","18","RD","-","L","2013","","","-",""
"WHL","Mike Aviani","29125/mike-aviani","F","2011","DY","56","0.1607","0.0000","0.1607","7","2","3","9","0","0","0","0","0","0","0","0.00","0.00","0.00","7","9","12","0.2143","100.00","77.78","20","13","60.61","2.31","137","98","9.95","0.9695","1993-04-07","18.44","18.73","16","","-","L","2011","","","-",""
"WHL","Jason Gardiner","26020/jason-gardiner","F","2010","DY","25","0.1600","0.0000","0.1600","2","2","1","4","0","0","0","0","0","0","0","0.00","0.00","0.00","2","4","5","0.2000","100.00","50.00","9","10","47.37","3.28","41","52","10.93","0.8780","1991-10-10","18.93","19.23","23","","-","L","2010","","","-",""
"WHL","Boston Leier","29681/boston-leier","F","2011","DY","50","0.1400","0.0200","0.1600","2","5","2","7","0","1","0","1","0","0","0","0.00","0.00","0.00","2","8","10","0.2000","87.50","25.00","14","8","63.64","8.61","104","85","9.53","1.0074","1993-07-09","18.18","18.48","20","","-","L","2011","","","-",""
"WHL","Tyler Mrkonijc","34981/tyler-mrkonijc","F","2014","DY","69","0.1449","0.0145","0.1594","4","6","0","10","0","1","1","1","0","0","0","0.00","0.00","0.00","4","11","12","0.1739","90.91","36.36","16","29","35.56","- 11.15","149","170","10.16","0.9418","1996-02-24","18.56","18.85","10","PG","-","R","2014","","","-",""
