"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"QMJHL","Samuel Henley","29764/samuel-henley","F","2011","DY","64","0.3281","0.0469","0.3750","10","11","7","21","3","0","0","3","0","0","0","0.00","0.00","14.44","13","24","31","0.4844","87.50","54.17","46","33","58.23","- 0.97","148","102","14.35","1.5676","1993-07-25","18.14","18.43","15","","-","L","2011","","","-",""
"QMJHL","Mitchell Porowski","26262/mitchell-porowski","F","2010","DY","67","0.2537","0.1045","0.3731","5","12","6","17","4","3","0","7","0","1","0","0.00","0.00","8.82","9","25","31","0.4627","70.83","37.50","27","39","40.91","- 11.47","110","100","14.15","1.5826","1991-12-21","18.73","19.03","12","","-","L","2010","","","-",""
"QMJHL","Brandon Street","25362/brandon-street","F","2009","DY","59","0.2881","0.0847","0.3729","8","9","0","17","4","1","1","5","0","0","0","0.00","0.00","16.44","12","22","23","0.3898","77.27","54.55","21","36","36.84","- 19.08","118","93","13.30","1.6821","1991-05-23","18.31","18.61","24","","-","L","2009","","","-",""
"QMJHL","Eliezer Sherbatov","26019/eliezer-sherbatov","F","2010","DY","62","0.2581","0.1129","0.3710","9","7","5","16","3","4","2","7","0","0","0","0.00","0.00","10.17","12","23","30","0.4839","69.57","52.17","24","28","46.15","- 3.85","113","113","13.24","1.6809","1991-10-09","18.93","19.23","27","","-","L","2010","","","-",""
"QMJHL","Brent Andrews","28509/brent-andrews","F","2011","DY","68","0.2059","0.1618","0.3676","6","8","3","14","6","5","1","11","0","0","0","0.00","0.00","8.00","12","25","29","0.4265","56.00","48.00","33","51","39.29","- 5.26","102","127","15.90","1.3877","1993-01-19","18.66","18.95","79","","-","L","2011","NSH (2011) - #202","NSH","-",""
"QMJHL","Vladislav Shalimov","30035/vladislav-shalimov","F","2012","DY","60","0.2667","0.1000","0.3667","8","8","6","16","2","4","2","6","0","0","0","0.00","0.00","10.31","10","22","30","0.5000","72.73","45.45","31","39","44.29","- 4.35","107","113","13.95","1.5767","1993-09-23","18.98","19.27","23","","-","R","2012","","","-",""
"QMJHL","Jordan Ty Fournier","37301/jordan-ty-fournier","F","2015","DY","55","0.2545","0.1091","0.3636","8","6","2","14","5","1","0","6","0","0","0","18.18","55.56","23.64","13","20","22","0.4000","70.00","65.00","23","30","43.40","- 4.28","123","135","11.93","1.8282","1997-04-04","18.45","18.74","22","VIC","-","L","2015","","","-","http://pick224.com/images/Q-2015/37301_jordan-ty-fournier2015.png"
"QMJHL","Eric Leger","37495/eric-leger","F","2015","DY","55","0.2727","0.0727","0.3636","9","6","4","15","2","2","1","4","1","0","0","9.78","13.33","10.34","12","20","25","0.4545","78.95","57.89","30","31","49.18","- 1.99","109","104","13.66","1.5969","1997-04-30","18.38","18.67","28","MON","-","L","2015","","","-","http://pick224.com/images/Q-2015/37495_eric-leger2015.png"
"QMJHL","Mathieu Ayotte","35354/mathieu-ayotte","F","2014","DY","58","0.2759","0.0517","0.3621","6","10","2","16","2","1","1","3","1","1","0","9.23","20.00","10.98","9","21","24","0.4138","84.21","42.11","25","28","47.17","- 5.92","103","91","14.11","1.5393","1996-04-17","18.41","18.71","15","VIC","-","R","2014","","","-","http://pick224.com/images/Q-2014/35354_mathieu-ayotte2014.png"
"QMJHL","Mathieu Boucher","37416/mathieu-boucher","F","2015","DY","64","0.2344","0.1250","0.3594","10","5","6","15","3","5","5","8","0","0","0","19.23","33.33","20.63","13","23","34","0.5313","65.22","56.52","30","29","50.85","1.26","121","123","12.77","1.6882","1997-04-19","18.41","18.70","18","ROU","-","L","2015","","","-","http://pick224.com/images/Q-2015/37416_mathieu-boucher2015.png"
"QMJHL","Andrew Ryan","30451/andrew-ryan","F","2012","DY","45","0.3556","0.0000","0.3556","10","6","7","16","0","0","0","0","0","0","0","0.00","0.00","15.15","10","16","23","0.5111","100.00","62.50","34","28","54.84","7.95","83","94","13.76","1.5505","1994-01-14","18.67","18.96","9","","-","L","2012","","","-",""
"QMJHL","Etienne Brodeur","24871/etienne-brodeur","F","2009","DY","68","0.2500","0.0882","0.3529","7","10","4","17","3","3","4","6","0","1","0","0.00","0.00","6.37","10","24","32","0.4706","73.91","43.48","54","80","40.30","- 1.49","84","117","15.30","1.3842","1991-03-10","18.51","18.81","23","","-","L","2009","","","-",""
"QMJHL","Adam Zboril","34038/adam-zboril","F","2013","DY","57","0.2807","0.0526","0.3509","9","7","4","16","0","3","0","3","0","1","0","9.68","0.00","8.33","9","20","24","0.4211","84.21","47.37","22","34","39.29","- 9.00","113","121","12.78","1.6479","1995-08-28","18.05","18.34","24","BAT","-","L","2013","","","-","http://pick224.com/images/Q-2013/34038_adam-zboril2013.png"
"QMJHL","Cole Hawes","28791/cole-hawes","F","2011","DY","40","0.3250","0.0250","0.3500","9","4","2","13","1","0","0","1","0","0","0","0.00","0.00","27.03","10","14","16","0.4000","92.86","71.43","22","20","52.38","- 4.06","92","71","11.91","1.7635","1993-02-23","18.56","18.86","17","","-","L","2011","","","-",""
"QMJHL","Jean Christophe Laflamme","30217/jean-christophe-laflamme","F","2012","DY","60","0.3333","0.0167","0.3500","10","10","5","20","1","0","1","1","0","0","0","0.00","0.00","13.58","11","21","27","0.4500","95.24","52.38","39","41","48.75","- 11.05","122","82","13.90","1.5106","1993-11-16","18.83","19.13","10","","-","L","2012","","","-",""
"QMJHL","Alec Jon Banville","31137/alec-jon-banville","F","2012","DY","60","0.2667","0.0667","0.3500","5","11","6","16","3","1","1","4","1","0","0","0.00","0.00","8.82","9","21","28","0.4667","80.00","40.00","30","40","42.86","- 5.84","112","118","13.77","1.5246","1994-04-13","18.42","18.72","27","","-","L","2012","","","-",""
"QMJHL","Alexandre Ranger","33994/alexandre-ranger","F","2013","DY","55","0.3091","0.0000","0.3455","13","4","5","17","0","0","0","0","2","0","2","17.57","0.00","17.65","15","19","26","0.4727","100.00","76.47","29","29","50.00","- 12.38","131","79","13.88","1.4929","1995-08-18","18.08","18.37","26","BAC","-","R","2013","","","-","http://pick224.com/images/Q-2013/33994_alexandre-ranger2013.png"
"QMJHL","Jan Mandat","34368/jan-mandat","F","2014","DY","61","0.2787","0.0492","0.3443","10","7","10","17","1","2","2","3","1","0","0","10.10","6.25","9.76","12","21","33","0.5410","85.00","55.00","42","37","53.16","1.16","104","96","15.33","1.3472","1995-11-18","18.83","19.12","95","VIC","-","L","2014","","","-","http://pick224.com/images/Q-2014/34368_jan-mandat2014.png"
"QMJHL","Samuel Laberge","37351/samuel-laberge","F","2015","DY","61","0.2623","0.0656","0.3443","10","6","4","16","4","0","1","4","1","0","0","14.71","26.67","17.24","15","21","26","0.4262","80.00","70.00","41","25","62.12","4.34","130","95","13.40","1.5420","1997-04-10","18.43","18.73","79","RIM","-","L","2015","","","-","http://pick224.com/images/Q-2015/37351_samuel-laberge2015.png"
"QMJHL","Alexandre Fortin","37016/alexandre-fortin","F","2015","DY","67","0.2687","0.0597","0.3433","7","11","14","18","3","1","3","4","1","0","0","8.75","23.08","11.46","11","23","40","0.5970","81.82","45.45","43","41","51.19","1.40","117","118","14.49","1.4212","1997-02-25","18.56","18.85","24","ROU","-","L","2015","","","CHI","http://pick224.com/images/Q-2015/37016_alexandre-fortin2015.png"
"QMJHL","Luca Ciampini","30871/luca-ciampini","F","2012","DY","68","0.2500","0.0882","0.3382","7","10","5","17","4","2","7","6","0","0","0","0.00","0.00","10.28","11","23","35","0.5147","73.91","47.83","28","33","45.90","- 6.10","143","132","12.77","1.5887","1994-03-08","18.52","18.81","48","","-","L","2012","","","-",""
"QMJHL","Steven Mercier","28612/steven-mercier","F","2011","DY","15","0.3333","0.0000","0.3333","3","2","4","5","0","0","0","0","0","0","0","0.00","0.00","33.33","3","5","9","0.6000","100.00","60.00","12","7","63.16","39.63","12","39","12.26","1.6309","1993-02-01","18.62","18.92","14","","-","L","2011","","","-",""
"QMJHL","Taylor Burke","31619/taylor-burke","F","2012","DY","42","0.2857","0.0000","0.3333","5","7","5","12","0","0","0","0","1","1","0","0.00","0.00","10.00","6","14","19","0.4524","100.00","41.67","24","26","48.00","4.79","70","92","14.48","1.3816","1994-06-22","18.23","18.53","19","","-","R","2012","","","-",""
"QMJHL","Spencer Smallman","36202/spencer-smallman","F","2014","DY","66","0.2121","0.0909","0.3333","7","7","9","14","4","2","4","6","1","1","0","8.64","20.00","11.32","12","22","35","0.5303","70.00","55.00","37","34","52.11","19.52","59","122","15.85","1.2622","1996-09-09","18.02","18.31","18","SNB","-","R","2014","CAR (2015) - #138","CAR","CAR","http://pick224.com/images/Q-2014/36202_spencer-smallman2014.png"
"QMJHL","Vincent Deslauriers","36429/vincent-deslauriers","F","2015","DY","30","0.3000","0.0000","0.3333","4","5","4","9","0","0","0","0","1","0","0","10.53","0.00","10.20","5","10","14","0.4667","100.00","44.44","24","15","61.54","21.54","38","57","14.22","1.4069","1996-11-11","18.84","19.14","71","SHE","-","R","2015","","","-","http://pick224.com/images/Q-2015/36429_vincent-deslauriers2015.png"
"QMJHL","Jonathan Bourcier","36450/jonathan-bourcier","F","2015","DY","66","0.2727","0.0606","0.3333","11","7","5","18","2","2","1","4","0","0","2","10.68","22.22","11.02","13","22","30","0.4545","81.82","59.09","42","44","48.84","- 4.55","126","110","15.85","1.2617","1996-11-17","18.83","19.12","26","GAT","-","L","2015","","","-","http://pick224.com/images/Q-2015/36450_jonathan-bourcier2015.png"
"QMJHL","Ilya Zinovyev","35103/ilya-zinovyev","F","2014","DY","61","0.2623","0.0492","0.3279","9","7","6","16","1","2","1","3","0","1","0","10.00","4.55","8.47","10","20","27","0.4426","84.21","52.63","30","35","46.15","13.16","65","132","15.22","1.2922","1996-03-15","18.50","18.79","96","SHA","-","L","2014","","","-","http://pick224.com/images/Q-2014/35103_ilya-zinovyev2014.png"
"QMJHL","Josh Currie","28145/josh-currie","F","2011","DY","52","0.3269","0.0000","0.3269","9","8","3","17","0","0","0","0","0","0","0","0.00","0.00","9.89","9","17","20","0.3846","100.00","52.94","47","58","44.76","- 9.04","92","79","14.67","1.3371","1992-10-29","18.88","19.17","19","","-","R","2011","","","EDM",""
"QMJHL","Jonathan Lessard","24745/jonathan-lessard","F","2009","DY","68","0.2353","0.0735","0.3235","10","6","7","16","3","2","1","5","1","0","0","0.00","0.00","11.67","14","22","30","0.4412","76.19","61.90","33","48","40.74","1.33","80","123","15.16","1.2805","1991-02-22","18.56","18.86","27","","-","L","2009","","","-",""
"QMJHL","Pierre Olivier Morin","25173/pierre-olivier-morin","F","2009","DY","68","0.2647","0.0441","0.3235","12","6","5","18","2","1","2","3","1","0","0","0.00","0.00","9.74","15","22","29","0.4265","85.71","66.67","39","42","48.15","8.55","78","119","15.76","1.2321","1991-04-23","18.39","18.69","19","","-","L","2009","","","-",""
"QMJHL","Julien Tremblay","26288/julien-tremblay","F","2010","DY","68","0.2059","0.1176","0.3235","5","9","5","14","6","2","1","8","0","0","0","0.00","0.00","7.19","11","22","28","0.4118","63.64","50.00","31","64","32.63","- 10.34","104","138","15.15","1.2812","1991-12-29","18.71","19.01","61","","-","R","2010","","","-",""
"QMJHL","Bronson Beaton","32947/bronson-beaton","F","2013","DY","68","0.2353","0.0588","0.3235","10","6","8","16","2","2","1","4","1","1","1","9.17","9.52","9.42","13","22","32","0.4706","80.00","60.00","37","64","36.63","3.02","80","158","16.55","1.1731","1995-03-06","18.53","18.82","15","CAP","-","R","2013","","","-","http://pick224.com/images/Q-2013/32947_bronson-beaton2013.png"
"QMJHL","Antoine Marcoux","36440/antoine-marcoux","F","2015","DY","68","0.2353","0.0441","0.3235","12","4","5","16","2","1","2","3","1","2","0","12.90","15.38","13.39","15","22","29","0.4265","84.21","73.68","40","49","44.94","- 3.45","136","145","15.45","1.2562","1996-11-14","18.84","19.13","20","VIC","-","L","2015","","","-","http://pick224.com/images/Q-2015/36440_antoine-marcoux2015.png"
"QMJHL","Axel Rioux","28699/axel-rioux","F","2011","DY","62","0.3226","0.0000","0.3226","10","10","6","20","0","0","1","0","0","0","0","0.00","0.00","11.49","10","20","27","0.4355","100.00","50.00","42","32","56.76","75.18","-42","270","12.84","1.5073","1993-02-12","18.59","18.89","93","","-","R","2011","","","-",""
"QMJHL","Olivier Hinse","24810/olivier-hinse","F","2009","DY","56","0.2321","0.0893","0.3214","10","3","7","13","3","2","1","5","0","0","0","0.00","0.00","10.74","13","18","26","0.4643","72.22","72.22","27","30","47.37","- 0.74","89","96","15.05","1.2811","1991-03-02","18.54","18.83","14","","-","L","2009","","","-",""
"QMJHL","Tommy Veilleux","33401/tommy-veilleux","F","2013","DY","66","0.2424","0.0758","0.3182","8","8","6","16","3","2","0","5","0","0","1","7.69","17.65","8.87","11","21","28","0.4242","76.19","52.38","35","38","47.95","- 2.76","108","105","14.35","1.3306","1995-05-07","18.36","18.65","57","VIC","-","L","2013","NSH (2013) - #171","NSH","-","http://pick224.com/images/Q-2013/33401_tommy-veilleux2013.png"
"QMJHL","Etienne Salvail","30444/etienne-salvail","F","2012","DY","41","0.1951","0.1220","0.3171","5","3","2","8","4","1","0","5","0","0","0","0.00","0.00","24.32","9","13","15","0.3659","61.54","69.23","14","20","41.18","- 6.97","78","84","12.00","1.5855","1994-01-14","18.67","18.96","11","","-","L","2012","","","-",""
"QMJHL","Jason Houde","29873/jason-houde","F","2011","DY","60","0.2333","0.0833","0.3167","8","6","5","14","1","4","2","5","0","0","0","0.00","0.00","13.85","9","19","26","0.4333","73.68","47.37","31","49","38.75","9.37","62","149","15.11","1.2573","1993-08-17","18.08","18.37","22","","-","L","2011","","","-",""
"QMJHL","Simon Chevrier","37627/simon-chevrier","F","2015","DY","60","0.2667","0.0500","0.3167","9","7","5","16","2","1","0","3","0","0","0","18.37","28.57","18.64","11","19","24","0.4000","84.21","57.89","35","36","49.30","- 1.43","105","102","13.09","1.4517","1997-05-19","18.32","18.62","28","BAC","-","L","2015","","","-","http://pick224.com/images/Q-2015/37627_simon-chevrier2015.png"
"QMJHL","Andrew Shewfelt","35684/andrew-shewfelt","F","2014","DY","57","0.2632","0.0351","0.3158","9","6","2","15","1","1","0","2","1","0","1","15.79","11.11","15.07","11","18","21","0.3684","88.24","58.82","24","23","51.06","- 16.44","135","65","12.21","1.5519","1996-06-01","18.29","18.58","32","HAL","-","L","2014","","","-","http://pick224.com/images/Q-2014/35684_andrew-shewfelt2014.png"
"QMJHL","Yvan Mongo","37126/yvan-mongo","F","2015","DY","57","0.2456","0.0351","0.3158","8","6","1","14","2","0","2","2","2","0","0","14.81","16.67","17.14","12","18","21","0.3684","87.50","62.50","21","26","44.68","- 18.19","105","62","13.15","1.4408","1997-03-11","18.51","18.81","21","BLB","-","L","2015","","","-","http://pick224.com/images/Q-2015/37126_yvan-mongo2015.png"
"QMJHL","Pier Antoine Dion","25187/pier-antoine-dion","F","2009","DY","67","0.2388","0.0746","0.3134","12","4","1","16","3","2","4","5","0","0","0","0.00","0.00","13.16","15","21","26","0.3881","76.19","71.43","37","37","50.00","- 2.00","104","96","13.32","1.4113","1991-04-25","18.39","18.68","28","","-","L","2009","","","-",""
"QMJHL","Kris Hodge","34244/kris-hodge","F","2014","DY","67","0.2239","0.0896","0.3134","7","8","6","15","2","4","3","6","0","0","1","6.93","16.67","7.69","9","21","31","0.4627","71.43","42.86","29","58","33.33","- 6.47","80","121","16.67","1.1283","1995-10-12","18.93","19.22","61","SHA","-","L","2014","","","-","http://pick224.com/images/Q-2014/34244_kris-hodge2014.png"
"QMJHL","James Phelan","36962/james-phelan","F","2015","DY","67","0.2985","0.0149","0.3134","9","11","3","20","1","0","0","1","0","0","0","11.11","16.67","10.53","10","21","24","0.3582","95.24","47.62","36","33","52.17","- 3.77","127","100","13.68","1.3747","1997-02-18","18.58","18.87","8","SHA","-","L","2015","","","-","http://pick224.com/images/Q-2015/36962_james-phelan2015.png"
"QMJHL","Brendan Hamelin","38191/brendan-hamelin","F","2015","DY","55","0.2000","0.0909","0.3091","5","6","4","11","2","3","1","5","0","1","1","10.20","25.00","12.07","7","17","23","0.4182","68.75","43.75","25","23","52.08","- 3.55","84","67","12.71","1.4597","1997-09-03","18.03","18.33","17","BLB","-","R","2015","","","-","http://pick224.com/images/Q-2015/38191_brendan-hamelin2015.png"
"QMJHL","Brad Kennedy","35171/brad-kennedy","F","2014","DY","65","0.1692","0.1077","0.3077","6","5","2","11","5","2","4","7","1","1","1","12.00","38.46","17.39","12","20","27","0.4154","61.11","61.11","18","28","39.13","- 4.84","102","130","12.73","1.4506","1996-03-24","18.48","18.77","7","CHA","-","R","2014","","","-","http://pick224.com/images/Q-2014/35171_brad-kennedy2014.png"
"QMJHL","Egor Popov","36944/yegor-popov","F","2015","DY","65","0.2308","0.0769","0.3077","7","8","3","15","0","5","3","5","0","0","0","7.45","0.00","6.19","7","20","26","0.4000","75.00","35.00","25","43","36.76","- 1.10","78","128","14.49","1.2741","1997-02-16","18.58","18.88","8","BAT","-","R","2015","","","-","http://pick224.com/images/Q-2015/36944_yegor-popov2015.png"
"QMJHL","Daniel Del Paggio","36503/daniel-del-paggio","F","2015","DY","62","0.1935","0.0968","0.3065","5","7","1","12","4","2","2","6","1","0","0","12.82","50.00","20.41","10","19","22","0.3548","66.67","50.00","24","32","42.86","- 11.40","121","102","11.92","1.5421","1996-12-03","18.78","19.08","8","SNB","-","L","2015","","","-","http://pick224.com/images/Q-2015/36503_daniel-del-paggio2015.png"
"QMJHL","Tomas Torok","33665/tomas-torok","F","2013","DY","23","0.2174","0.0870","0.3043","3","2","0","5","1","1","1","2","0","0","0","10.34","25.00","12.12","4","7","8","0.3478","71.43","57.14","6","13","31.58","- 6.26","28","46","12.83","1.4236","1995-06-18","18.24","18.54","26","SHE/DRU","-","L","2013","","","-","http://pick224.com/images/Q-2013/33665_tomas-torok2013.png"
"QMJHL","Christophe Boivin","34890/christophe-boivin","F","2014","DY","66","0.1970","0.0909","0.3030","8","5","7","13","4","2","1","6","0","1","1","7.08","16.00","8.05","12","20","29","0.4394","68.42","63.16","23","56","29.11","- 11.90","73","105","15.72","1.1569","1996-02-13","18.59","18.88","11","BAT","-","L","2014","","","-","http://pick224.com/images/Q-2014/34890_christophe-boivin2014.png"
"QMJHL","Angelo Miceli","30807/angelo-miceli","F","2012","DY","50","0.2400","0.0600","0.3000","7","5","7","12","2","1","2","3","0","0","0","0.00","0.00","14.29","9","15","24","0.4800","80.00","60.00","23","17","57.50","- 5.26","150","89","11.06","1.6282","1994-03-01","18.54","18.83","26","","-","L","2012","","","-",""
"QMJHL","Felix Girard","31329/felix-girard","F","2012","DY","60","0.2667","0.0000","0.3000","5","11","3","16","0","0","0","0","1","1","0","0.00","0.00","7.59","6","18","21","0.3500","100.00","31.25","52","57","47.71","2.66","91","111","15.01","1.1989","1994-05-09","18.35","18.64","16","","-","R","2012","NSH (2013) - #95","NSH","-",""
"QMJHL","Jeremy Bouchard","36894/jeremy-bouchard","F","2015","DY","57","0.2105","0.0877","0.2982","9","3","5","12","2","3","1","5","0","0","0","10.59","16.67","10.68","11","17","23","0.4035","70.59","64.71","28","35","44.44","- 2.55","86","97","14.68","1.2191","1997-02-09","18.60","18.89","26","CHI","-","L","2015","","","-","http://pick224.com/images/Q-2015/36894_jeremy-bouchard2015.png"
"QMJHL","Pierrick Martel","25907/pierrick-martel","F","2009","DY","64","0.2656","0.0156","0.2969","6","11","1","17","0","1","0","1","1","0","0","0.00","0.00","8.75","7","19","20","0.3125","94.44","33.33","22","27","44.90","- 21.91","161","80","12.02","1.4825","1991-09-10","18.01","18.31","36","","-","L","2009","","","-",""
"QMJHL","Devon Macausland","25363/devon-macausland","F","2009","DY","61","0.2623","0.0328","0.2951","4","12","5","16","1","1","0","2","0","0","0","0.00","0.00","4.72","5","18","23","0.3770","88.89","27.78","35","20","63.64","1.29","101","61","14.61","1.2119","1991-05-23","18.31","18.61","91","","-","L","2009","","","-",""
"QMJHL","Ben Duffy","26794/ben-duffy","F","2010","DY","68","0.2206","0.0735","0.2941","8","7","4","15","3","2","3","5","0","0","0","0.00","0.00","11.58","11","20","27","0.3971","75.00","55.00","218","264","45.23","- 8.85","106","90","16.00","1.1026","1992-03-03","18.53","18.83","16","","-","R","2010","","","-",""
"QMJHL","Yannick Dube","27881/yannick-dube","F","2010","DY","68","0.2941","0.0000","0.2941","12","8","6","20","0","0","0","0","0","0","1","0.00","0.00","12.37","12","20","27","0.3971","100.00","60.00","35","22","61.40","1.56","152","102","12.51","1.4111","1992-08-31","18.04","18.33","13","","-","L","2010","","","-",""
"QMJHL","Christophe Losier","25186/christophe-losier","F","2009","DY","58","0.1552","0.1379","0.2931","6","3","4","9","6","2","1","8","0","0","0","0.00","0.00","11.65","12","17","22","0.3793","52.94","70.59","20","33","37.74","- 2.49","72","107","13.81","1.2733","1991-04-25","18.39","18.68","19","","-","L","2009","","","-",""
"QMJHL","Matthew Boudreau","28903/matthew-boudreau","F","2011","DY","55","0.1818","0.1091","0.2909","6","4","1","10","3","3","1","6","0","0","0","0.00","0.00","9.09","9","16","18","0.3273","62.50","56.25","17","29","36.96","- 6.89","89","114","13.27","1.3155","1993-03-09","18.52","18.81","20","","-","L","2011","","","-",""
"QMJHL","Danick Gauthier","26066/danick-gauthier","F","2010","DY","66","0.2424","0.0455","0.2879","12","4","3","16","1","2","0","3","0","0","0","0.00","0.00","10.57","13","19","22","0.3333","84.21","68.42","169","104","61.90","- 6.63","98","45","21.44","0.8055","1991-10-24","18.89","19.19","18","","-","L","2010","","","-",""
"QMJHL","Carl Antoine Delisle","29584/carl-antoine-delisle","F","2011","DY","66","0.2576","0.0303","0.2879","12","5","6","17","0","2","1","2","0","0","0","0.00","0.00","12.24","12","19","26","0.3939","89.47","63.16","31","33","48.44","- 5.41","147","126","12.03","1.4362","1993-06-18","18.24","18.54","18","","-","L","2011","","","-",""
"QMJHL","Phelix Martineau","37719/phelix-martineau","F","2015","DY","66","0.2424","0.0152","0.2879","7","9","6","16","0","1","0","1","1","1","0","10.77","0.00","9.76","8","19","25","0.3788","94.12","41.18","34","43","44.16","- 7.16","136","129","13.30","1.2991","1997-06-03","18.28","18.58","8","CAP","-","R","2015","","","-","http://pick224.com/images/Q-2015/37719_phelix-martineau2015.png"
"QMJHL","Christophe Tremblay","26769/christophe-tremblay","F","2010","DY","35","0.2286","0.0571","0.2857","4","4","3","8","1","1","0","2","0","0","0","0.00","0.00","10.20","5","10","13","0.3714","80.00","50.00","13","18","41.94","1.19","44","64","12.51","1.3706","1992-02-29","18.54","18.84","22","","-","R","2010","","","-",""
"QMJHL","Stephen Macaulay","27119/stephen-macaulay","F","2010","DY","56","0.2679","0.0000","0.2857","7","8","4","15","0","0","1","0","1","0","0","0.00","0.00","16.00","8","16","21","0.3750","100.00","46.67","152","98","60.80","- 9.60","157","66","12.89","1.3295","1992-04-20","18.40","18.70","9","","-","L","2010","STL (2010) - #164","STL","-",""
"QMJHL","Alex Noel","27623/alex-noel","F","2010","DY","42","0.1905","0.0952","0.2857","6","2","5","8","3","1","1","4","0","0","0","0.00","0.00","12.33","9","12","18","0.4286","66.67","75.00","38","59","39.18","- 2.32","61","86","13.86","1.2370","1992-07-07","18.19","18.48","55","","-","R","2010","","","-",""
"QMJHL","Matt Bursey","30587/matt-bursey","F","2012","DY","42","0.2619","0.0238","0.2857","6","5","3","11","1","0","0","1","0","0","0","0.00","0.00","8.14","7","12","15","0.3571","91.67","58.33","24","41","36.92","- 9.10","81","95","14.66","1.1690","1994-02-01","18.62","18.92","28","","-","R","2012","","","-",""
"QMJHL","Chase Harwell","36667/chase-harwell","F","2015","DY","42","0.2381","0.0238","0.2857","5","5","1","10","0","1","0","1","1","0","0","8.62","0.00","8.33","6","12","13","0.3095","90.91","45.45","18","29","38.30","- 3.48","61","85","13.81","1.2413","1997-01-11","18.68","18.97","73","SHE","-","R","2015","","","-","http://pick224.com/images/Q-2015/36667_chase-harwell2015.png"
"QMJHL","Liam O Brien","31819/liam-o-brien","F","2012","DY","67","0.2239","0.0448","0.2836","10","5","6","15","0","3","0","3","0","1","1","0.00","0.00","10.99","10","19","26","0.3881","83.33","55.56","29","41","41.43","- 10.35","131","122","12.83","1.3266","1994-07-29","18.13","18.42","28","","-","L","2012","","","WSH",""
"QMJHL","Nicolas Larocque Marcoux","26177/nicolas-larocque-marcoux","F","2010","DY","64","0.2344","0.0469","0.2813","5","10","6","15","3","0","1","3","0","0","0","0.00","0.00","8.99","8","18","25","0.3906","83.33","44.44","60","49","55.05","7.11","93","101","12.59","1.3406","1991-11-25","18.81","19.10","61","","-","L","2010","","","-",""
"QMJHL","Rock Regimbald","27265/rock-regimbald","F","2010","DY","64","0.2031","0.0781","0.2813","6","7","3","13","1","4","3","5","0","0","0","0.00","0.00","10.94","7","18","24","0.3750","72.22","38.89","23","44","34.33","- 6.98","76","108","14.57","1.1584","1992-05-08","18.35","18.65","67","","-","L","2010","","","-",""
"QMJHL","Sebastien Sylvestre","30088/sebastien-sylvestre","F","2012","DY","32","0.2500","0.0313","0.2813","2","6","1","8","1","0","0","1","0","0","0","0.00","0.00","8.33","3","9","10","0.3125","88.89","33.33","13","12","52.00","- 6.40","73","52","11.08","1.5230","1993-10-07","18.94","19.23","12","","-","L","2012","","","-",""
"QMJHL","Allain Saulnier","27879/allain-saulnier","F","2010","DY","57","0.2105","0.0526","0.2807","5","7","0","12","3","0","0","3","0","1","1","0.00","0.00","9.88","8","16","17","0.2982","80.00","53.33","20","14","58.82","- 5.15","119","67","11.93","1.4119","1992-08-31","18.04","18.33","19","","-","R","2010","","","-",""
"QMJHL","Stephan Seeger","34918/stephan-seeger","F","2014","DY","25","0.2000","0.0800","0.2800","3","2","2","5","2","0","2","2","0","0","0","10.71","40.00","13.89","5","7","11","0.4400","71.43","71.43","11","13","45.83","3.26","43","58","12.66","1.3273","1996-02-16","18.58","18.88","17","MON","-","L","2014","","","-","http://pick224.com/images/Q-2014/34918_stephan-seeger2014.png"
"QMJHL","Danny Moynihan","34437/danny-moynihan","F","2014","DY","68","0.1912","0.0882","0.2794","8","5","5","13","1","5","2","6","0","0","0","8.25","7.14","7.89","9","19","26","0.3824","68.42","47.37","30","21","58.82","- 7.44","163","83","11.81","1.4197","1995-12-08","18.77","19.06","12","HAL","-","L","2014","","","-","http://pick224.com/images/Q-2014/34437_danny-moynihan2014.png"
"QMJHL","Jerome Verrier","31330/jerome-verrier","F","2012","DY","65","0.2000","0.0308","0.2769","7","6","1","13","1","1","0","2","2","1","0","0.00","0.00","9.80","10","18","19","0.2923","86.67","53.33","28","30","48.28","0.04","123","132","13.10","1.2684","1994-05-10","18.35","18.64","77","","-","R","2012","","","-",""
"QMJHL","Jean Francois Plante","29634/jean-francois-plante","F","2011","DY","59","0.2203","0.0339","0.2712","7","6","4","13","1","1","1","2","0","1","0","0.00","0.00","9.76","8","16","21","0.3559","86.67","53.33","27","29","48.21","- 7.02","116","94","13.08","1.2436","1993-06-29","18.21","18.51","22","","-","L","2011","","","-",""
"QMJHL","Peter De Coppi","31259/peter-de-coppi","F","2012","DY","37","0.2432","0.0270","0.2703","6","3","3","9","1","0","0","1","0","0","0","0.00","0.00","13.73","7","10","13","0.3514","90.00","70.00","17","16","51.52","10.96","58","85","11.86","1.3676","1994-04-29","18.38","18.67","18","","-","L","2012","","","-",""
