"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","SH G","SH A1","SH A2","EV SH%","PP SH%","SH%","TG","TP1","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","OFF EV GF","OFF EV GA","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","#","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Ethan Szypula","36790/ethan-szypula","F","2015","DY","59","0.2712","0.1525","0.4237","7","9","1","16","3","6","3","9","0","0","0","0.00","0.00","0.00","10","25","29","0.4915","64.00","40.00","26","20","56.52","4.48","102","94","12.70","2.0025","1997-01-28","18.63","18.93","9","OS","-","R","2015","","","-",""
"OHL","Ryan Verbeek","35688/ryan-verbeek","F","2014","DY","43","0.3721","0.0465","0.4186","10","6","4","16","2","0","2","2","0","0","0","0.00","0.00","0.00","12","18","24","0.5581","88.89","66.67","27","26","50.94","- 8.41","111","76","12.38","2.0294","1996-06-02","18.29","18.58","9","WSR/KGN","-","L","2014","","","-",""
"OHL","Zach Bratina","34565/zach-bratina","F","2014","DY","58","0.3793","0.0345","0.4138","11","11","6","22","1","1","0","2","0","0","0","0.00","0.00","0.00","12","24","30","0.5172","91.67","50.00","40","31","56.34","- 2.86","148","102","12.94","1.9192","1996-01-06","18.69","18.99","19","SAG/NB","-","L","2014","","","-",""
"OHL","Francesco Vilardi","34590/francesco-vilardi","F","2014","DY","68","0.2647","0.1471","0.4118","10","8","5","18","3","7","4","10","0","0","1","0.00","0.00","0.00","13","28","38","0.5588","64.29","46.43","37","50","42.53","2.21","77","114","15.47","1.5967","1996-01-09","18.68","18.98","7","PLY","-","L","2014","","","-",""
"OHL","Patrik Machac","31208/patrik-machac","F","2012","DY","61","0.2459","0.0984","0.4098","7","8","4","15","3","3","3","6","4","0","0","0.00","0.00","0.00","14","25","32","0.5246","71.43","47.62","32","34","48.48","- 5.75","96","81","15.73","1.5628","1994-04-23","18.39","18.69","11","","-","L","2012","","","-",""
"OHL","Connor Chatham","34297/connor-chatham","F","2014","DY","54","0.3148","0.0926","0.4074","11","6","7","17","2","3","2","5","0","0","0","0.00","0.00","0.00","13","22","31","0.5741","77.27","59.09","29","41","41.43","- 0.96","64","87","15.87","1.5407","1995-10-30","18.88","19.17","11","PLY","-","R","2014","NJD (2014) - #71","NJD","-",""
"OHL","Alex Friesen","24568/alex-friesen","F","2009","DY","64","0.2969","0.1094","0.4063","7","12","4","19","4","3","3","7","0","0","0","0.00","0.00","0.00","11","26","33","0.5156","73.08","42.31","45","50","47.37","1.56","93","110","16.89","1.4434","1991-01-30","18.63","18.92","8","","-","L","2009","VAN (2010) - #172","VAN","-",""
"OHL","Phil Lane","27402/phil-lane","F","2010","DY","64","0.2969","0.1094","0.4063","15","4","4","19","3","4","2","7","0","0","0","0.00","0.00","0.00","18","26","32","0.5000","73.08","69.23","38","47","44.71","- 2.15","67","76","17.16","1.4201","1992-05-29","18.29","18.59","10","","-","R","2010","ARI (2010) - #52","ARI","-",""
"OHL","Billy Jenkins","31996/billy-jenkins","F","2012","DY","64","0.3750","0.0313","0.4063","9","15","8","24","1","1","0","2","0","0","0","0.00","0.00","0.00","10","26","34","0.5313","92.31","38.46","42","52","44.68","2.55","91","125","14.64","1.6647","1994-09-08","18.02","18.31","10","","-","L","2012","","","-",""
"OHL","Austen Brassard","28464/austen-brassard","F","2011","DY","67","0.3134","0.0896","0.4030","13","8","5","21","6","0","2","6","0","0","0","0.00","0.00","0.00","19","27","34","0.5075","77.78","70.37","32","46","41.03","4.90","82","145","14.33","1.6874","1993-01-14","18.67","18.96","10","","-","R","2011","WPG (2011) - #149","WPG","-",""
"OHL","Dylan Smoskowitz","28687/dylan-smoskowitz","F","2011","DY","67","0.3134","0.0896","0.4030","16","5","4","21","5","1","0","6","0","0","0","0.00","0.00","0.00","21","27","31","0.4627","77.78","77.78","37","52","41.57","5.31","103","181","13.46","1.7969","1993-02-11","18.59","18.89","21","","-","R","2011","","","-",""
"OHL","David Broll","28387/david-broll","F","2011","DY","65","0.2769","0.1231","0.4000","10","8","6","18","3","5","2","8","0","0","0","0.00","0.00","0.00","13","26","34","0.5231","69.23","50.00","37","42","46.84","0.05","102","116","14.54","1.6511","1993-01-04","18.70","18.99","17","","-","L","2011","TOR (2011) - #152","TOR","-",""
"OHL","Michael Clarke","31257/michael-clarke","F","2012","DY","68","0.3676","0.0294","0.3971","14","11","8","25","1","1","0","2","0","0","1","0.00","0.00","0.00","15","27","36","0.5294","92.59","55.56","47","52","47.47","1.39","100","117","15.42","1.5451","1994-04-29","18.38","18.67","17","","-","L","2012","COL (2012) - #132","COL","-",""
"OHL","Artyom Artyomov","36711/artyom-artyomov","F","2015","DY","68","0.3676","0.0294","0.3971","12","13","3","25","2","0","2","2","0","0","0","0.00","0.00","0.00","14","27","32","0.4706","92.59","51.85","43","53","44.79","1.99","113","151","14.00","1.7019","1997-01-17","18.66","18.96","88","SAG","-","R","2015","","","-",""
"OHL","Ryan Foss","34754/ryan-foss","F","2014","DY","58","0.3276","0.0690","0.3966","11","8","8","19","2","2","1","4","0","0","0","0.00","0.00","0.00","13","23","32","0.5517","82.61","56.52","38","31","55.07","5.07","112","112","12.53","1.8996","1996-01-27","18.63","18.93","19","WSR","-","L","2014","","","-",""
"OHL","Sam Povorozniouk","32774/sam-povorozniouk","F","2013","DY","66","0.3030","0.0909","0.3939","9","11","9","20","3","3","0","6","0","0","0","0.00","0.00","0.00","12","26","35","0.5303","76.92","46.15","38","49","43.68","- 1.70","113","136","13.85","1.7064","1995-02-11","18.59","18.89","95","SAG/KGN","-","R","2013","","","-",""
"OHL","Ryan MacInnis","34895/ryan-macinnis","F","2014","DY","66","0.2576","0.1364","0.3939","10","7","3","17","6","3","8","9","0","0","0","0.00","0.00","0.00","16","26","37","0.5606","65.38","61.54","35","54","39.33","- 2.98","99","135","16.09","1.4692","1996-02-14","18.59","18.88","72","KIT","-","L","2014","ARI (2014) - #43","ARI","CBJ",""
"OHL","Hayden McCool","37362/hayden-mccool","F","2015","DY","64","0.2188","0.1719","0.3906","9","5","5","14","6","5","4","11","0","0","0","0.00","0.00","0.00","15","25","34","0.5313","56.00","60.00","39","66","37.14","- 8.16","106","128","14.76","1.5881","1997-04-11","18.43","18.72","27","NIAG/WSR","-","L","2015","","","-",""
"OHL","Troy Lajeunesse","37635/troy-lajeunesse","F","2015","DY","64","0.3125","0.0156","0.3906","10","10","6","20","0","1","0","1","2","2","0","0.00","0.00","0.00","12","25","31","0.4844","95.24","47.62","38","47","44.71","- 6.26","132","127","14.14","1.6578","1997-05-20","18.32","18.61","9","SAR","-","L","2015","","","-",""
"OHL","Kevin Labanc","34441/kevin-labanc","F","2014","DY","65","0.3077","0.0615","0.3846","8","12","6","20","3","1","4","4","0","1","0","0.00","0.00","0.00","11","25","35","0.5385","83.33","45.83","35","34","50.72","- 4.05","132","109","13.32","1.7330","1995-12-12","18.76","19.05","12","BAR","-","R","2014","SJS (2014) - #171","SJS","SJS",""
"OHL","Gustaf Franzen","36254/gustaf-franzen","F","2015","DY","65","0.1846","0.1692","0.3846","5","7","6","12","9","2","3","11","1","1","0","0.00","0.00","0.00","15","25","34","0.5231","52.17","60.87","29","29","50.00","- 0.91","112","108","15.07","1.5318","1996-09-22","18.98","19.28","15","KIT","-","R","2015","","","-",""
"OHL","Kyle Clifford","24432/kyle-clifford","F","2009","DY","60","0.3167","0.0500","0.3833","14","5","4","19","2","1","1","3","0","1","0","0.00","0.00","0.00","16","23","28","0.4667","86.36","72.73","31","32","49.21","- 2.88","100","92","14.64","1.5711","1991-01-13","18.67","18.97","13","","-","L","2009","LAK (2009) - #35","LAK","TOR",""
"OHL","Brett McKenzie","37132/brett-mckenzie","F","2015","DY","68","0.3235","0.0441","0.3824","8","14","5","22","3","0","1","3","0","1","0","0.00","0.00","0.00","11","26","32","0.4706","88.00","44.00","52","44","54.17","- 0.25","111","93","16.52","1.3890","1997-03-12","18.51","18.80","12","NB","-","L","2015","VAN (2016) - #194","VAN","-",""
"OHL","Anthony Cirelli","37951/anthony-cirelli","F","2015","DY","68","0.3676","0.0147","0.3824","12","13","10","25","1","0","0","1","0","0","0","0.00","0.00","0.00","13","26","36","0.5294","96.15","50.00","58","25","69.88","3.52","146","74","13.59","1.6885","1997-07-15","18.17","18.46","22","OSH","-","L","2015","TBL (2015) - #72","TBL","TBL",""
"OHL","Mike Cazzola","24856/mike-cazzola","F","2009","DY","58","0.3448","0.0345","0.3793","9","11","3","20","2","0","2","2","0","0","0","0.00","0.00","0.00","11","22","27","0.4655","90.91","50.00","37","34","52.11","3.42","112","118","12.99","1.7519","1991-03-08","18.52","18.81","13","","-","L","2009","","","-",""
"OHL","Josh Leivo","29452/josh-leivo","F","2011","DY","64","0.3125","0.0469","0.3750","12","8","5","20","1","2","1","3","0","1","0","0.00","0.00","0.00","13","24","30","0.4688","86.96","56.52","36","49","42.35","- 1.13","100","130","13.38","1.6820","1993-05-26","18.30","18.60","27","","-","R","2011","TOR (2011) - #86","TOR","VAN",""
"OHL","Matia Marcantuoni","30750/matia-marcantuoni","F","2012","DY","24","0.2500","0.1250","0.3750","6","0","3","6","3","0","2","3","0","0","0","0.00","0.00","0.00","9","9","14","0.5833","66.67","100.00","15","13","53.57","- 7.30","42","27","15.26","1.4741","1994-02-22","18.56","18.86","91","","-","R","2012","PIT (2012) - #92","PIT","-",""
"OHL","Jaden Lindo","34614/jaden-lindo","F","2014","DY","40","0.2500","0.1250","0.3750","7","3","2","10","2","3","1","5","0","0","0","0.00","0.00","0.00","9","15","18","0.4500","66.67","60.00","19","28","40.43","- 12.62","61","54","13.91","1.6179","1996-01-11","18.68","18.97","22","OS","-","R","2014","PIT (2014) - #173","PIT","-",""
"OHL","Trent Fox","37954/trent-fox","F","2015","DY","64","0.3125","0.0625","0.3750","11","9","9","20","2","2","0","4","0","0","0","0.00","0.00","0.00","13","24","33","0.5156","83.33","54.17","42","35","54.55","0.18","137","115","13.19","1.7052","1997-07-16","18.16","18.46","16","ER/BELV","-","L","2015","","","-",""
"OHL","Jonatan Tanus","33583/jonatan-tanus","F","2013","DY","67","0.2985","0.0597","0.3731","11","9","6","20","3","1","2","4","1","0","0","0.00","0.00","0.00","15","25","33","0.4925","83.33","58.33","39","34","53.42","8.62","112","138","13.44","1.6664","1995-06-04","18.28","18.58","18","PBO","-","L","2013","","","-",""
"OHL","Brandon Lindberg","36260/brandon-lindberg","F","2015","DY","59","0.3051","0.0169","0.3729","12","6","3","18","0","1","2","1","1","2","0","0.00","0.00","0.00","13","22","27","0.4576","94.74","63.16","50","56","47.17","- 2.10","101","104","17.16","1.3034","1996-09-24","18.98","19.27","12","SAR","-","L","2015","","","-",""
"OHL","Marcus Foligno","25768/marcus-foligno","F","2009","DY","65","0.2154","0.1538","0.3692","7","7","6","14","5","5","0","10","0","0","0","0.00","0.00","0.00","12","24","30","0.4615","58.33","50.00","25","41","37.88","- 8.31","115","134","12.28","1.8046","1991-08-10","18.10","18.39","71","","-","L","2009","BUF (2009) - #104","BUF","MIN",""
"OHL","Anthony Difruscia","33279/anthony-difruscia","F","2013","DY","68","0.2941","0.0735","0.3676","12","8","3","20","2","3","2","5","0","0","0","0.00","0.00","0.00","14","25","30","0.4412","80.00","56.00","40","44","47.62","1.58","122","143","14.33","1.5391","1995-04-20","18.40","18.70","12","NIAG","-","L","2013","","","-",""
"OHL","Jesse Barwell","37557/jesse-barwell","F","2015","DY","63","0.2540","0.1111","0.3651","10","6","7","16","3","4","2","7","0","0","0","0.00","0.00","0.00","13","23","32","0.5079","69.57","56.52","33","40","45.21","4.03","98","140","13.83","1.5838","1997-05-08","18.35","18.65","77","MISS/SAG","-","L","2015","","","-",""
"OHL","Christian Dvorak","34803/christian-dvorak","F","2014","DY","33","0.3030","0.0303","0.3636","4","6","2","10","1","0","0","1","1","0","0","0.00","0.00","0.00","6","12","14","0.4242","90.91","45.45","19","12","61.29","- 1.82","77","45","12.41","1.7586","1996-02-02","18.62","18.91","10","LDN","-","L","2014","ARI (2014) - #58","ARI","ARI",""
"OHL","Tyler Boston","37839/tyler-boston","F","2015","DY","55","0.3455","0.0182","0.3636","10","9","3","19","0","1","0","1","0","0","0","0.00","0.00","0.00","10","20","23","0.4182","95.00","50.00","35","30","53.85","2.12","105","98","13.61","1.6036","1997-06-24","18.23","18.52","14","GUE","-","L","2015","","","-",""
"OHL","Brandon Francisco","28684/brandon-francisco","F","2011","DY","61","0.3115","0.0492","0.3607","13","6","6","19","1","2","2","3","0","0","0","0.00","0.00","0.00","14","22","30","0.4918","86.36","63.64","30","52","36.59","- 7.95","110","137","13.19","1.6400","1993-02-11","18.59","18.89","9","","-","L","2011","","","-",""
"OHL","Dominik Kubalik","34004/dominik-kubalik","F","2013","DY","67","0.3284","0.0299","0.3582","16","6","8","22","1","1","2","2","0","0","0","0.00","0.00","0.00","17","24","34","0.5075","91.67","70.83","38","38","50.00","1.63","104","111","13.19","1.6289","1995-08-21","18.07","18.36","15","SBY","-","L","2013","LAK (2013) - #191","LAK","CHI",""
"OHL","Chris Tierney","31676/chris-tierney","F","2012","DY","65","0.3231","0.0000","0.3538","9","12","10","21","0","0","1","0","2","0","0","0.00","0.00","0.00","11","23","34","0.5231","100.00","42.86","45","22","67.16","3.78","135","78","12.97","1.6370","1994-07-01","18.21","18.50","71","","-","L","2012","SJS (2012) - #55","SJS","OTT",""
"OHL","Steven Janes","28801/steven-janes","F","2011","DY","17","0.2941","0.0588","0.3529","3","2","0","5","1","0","0","1","0","0","0","0.00","0.00","0.00","4","6","6","0.3529","83.33","66.67","11","11","50.00","- 6.25","36","28","13.49","1.5698","1993-02-24","18.56","18.85","17","","-","L","2011","","","-",""
"OHL","Joseph Blandisi","31762/joseph-blandisi","F","2012","DY","68","0.2353","0.1029","0.3529","11","5","4","16","5","2","3","7","1","0","0","0.00","0.00","0.00","17","24","31","0.4559","69.57","69.57","29","23","55.77","0.93","119","98","12.45","1.7006","1994-07-18","18.16","18.45","10","","-","L","2012","COL (2012) - #162","COL","MTL",""
"OHL","Erik Bradford","32166/erik-bradford","F","2013","DY","68","0.3235","0.0294","0.3529","16","6","7","22","2","0","2","2","0","0","0","0.00","0.00","0.00","18","24","33","0.4853","91.67","75.00","42","34","55.26","- 0.99","108","84","15.05","1.4073","1994-10-19","18.91","19.20","18","BAR","-","L","2013","","","-",""
"OHL","Joshua Burnside","32770/joshua-burnside","F","2013","DY","68","0.2206","0.1324","0.3529","7","8","2","15","5","4","2","9","0","0","0","0.00","0.00","0.00","12","24","28","0.4118","62.50","50.00","44","58","43.14","0.02","72","95","19.17","1.1049","1995-02-11","18.59","18.89","15","MISS","-","L","2013","","","-",""
"OHL","Petr Beranek","29677/petr-beranek","F","2011","DY","54","0.2963","0.0556","0.3519","8","8","6","16","3","0","1","3","0","0","0","0.00","0.00","0.00","11","19","26","0.4815","84.21","57.89","32","42","43.24","7.13","78","138","13.45","1.5696","1993-07-08","18.19","18.48","23","","-","L","2011","","","-",""
"OHL","Trevor Morbeck","30229/trevor-morbeck","F","2012","DY","57","0.2807","0.0702","0.3509","5","11","9","16","3","1","0","4","0","0","0","0.00","0.00","0.00","8","20","29","0.5088","80.00","40.00","36","39","48.00","3.56","92","115","14.14","1.4888","1993-11-21","18.82","19.11","12","","-","R","2012","","","-",""
"OHL","Corey Durocher","27406/corey-durocher","F","2010","DY","66","0.3182","0.0152","0.3485","14","7","3","21","0","1","0","1","1","0","0","0.00","0.00","0.00","15","23","26","0.3939","95.45","63.64","34","39","46.58","- 3.62","127","126","12.59","1.6613","1992-05-30","18.29","18.58","22","","-","L","2010","FLA (2010) - #153","FLA","-",""
"OHL","Sergei Kuptsov","32104/sergei-kuptsov","F","2013","DY","61","0.2295","0.1148","0.3443","8","6","3","14","2","5","4","7","0","0","0","0.00","0.00","0.00","10","21","28","0.4590","66.67","47.62","27","45","37.50","- 4.37","85","118","14.45","1.4300","1994-10-06","18.94","19.24","33","BELV/OTT","-","L","2013","","","-",""
"OHL","Greg Betzold","32988/greg-betzold","F","2013","DY","67","0.3284","0.0149","0.3433","8","14","6","22","1","0","3","1","0","0","0","0.00","0.00","0.00","9","23","32","0.4776","95.65","39.13","34","42","44.74","- 3.44","119","128","13.28","1.5506","1995-03-11","18.51","18.81","17","PBO","-","L","2013","","","-",""
"OHL","Brent Pedersen","33751/brent-pedersen","F","2013","DY","67","0.2537","0.0896","0.3433","9","8","7","17","5","1","0","6","0","0","0","0.00","0.00","0.00","14","23","30","0.4478","73.91","60.87","41","27","60.29","6.41","111","95","13.85","1.4866","1995-07-05","18.19","18.49","16","KIT","-","L","2013","CAR (2013) - #126","CAR","-",""
"OHL","Vladislav Kodola","36391/vladislav-kodola","F","2015","DY","56","0.3214","0.0179","0.3393","7","11","4","18","0","1","0","1","0","0","0","0.00","0.00","0.00","7","19","23","0.4107","94.74","36.84","28","41","40.58","- 6.40","109","123","12.87","1.5818","1996-10-30","18.88","19.17","21","SAR/SAG","-","L","2015","","","-",""
"OHL","Mike Davies","36856/mike-davies","F","2015","DY","62","0.2903","0.0484","0.3387","11","7","2","18","1","2","2","3","0","0","0","0.00","0.00","0.00","12","21","25","0.4032","85.71","57.14","22","16","57.89","10.38","105","116","10.80","1.8811","1997-02-05","18.61","18.91","93","KIT","-","L","2015","","","-",""
"OHL","Luke Cairns","31466/luke-cairns","F","2012","DY","63","0.1905","0.1270","0.3333","8","4","3","12","4","4","9","8","1","0","0","0.00","0.00","0.00","13","21","33","0.5238","60.00","60.00","26","76","25.49","- 5.14","68","154","15.68","1.2758","1994-05-29","18.29","18.59","40","","-","L","2012","","","-",""
"OHL","David Tomasek","34860/david-tomasek","F","2014","DY","58","0.2241","0.1034","0.3276","7","6","6","13","6","0","2","6","0","0","0","0.00","0.00","0.00","13","19","27","0.4655","68.42","68.42","25","42","37.31","- 4.32","97","136","13.13","1.4965","1996-02-10","18.60","18.89","28","BELV","-","R","2014","","","-",""
"OHL","Brandon Robinson","34247/brandon-robinson","F","2014","DY","40","0.2000","0.1250","0.3250","3","5","3","8","4","1","0","5","0","0","0","0.00","0.00","0.00","7","13","16","0.4000","61.54","53.85","20","27","42.55","- 0.30","60","80","14.78","1.3197","1995-10-13","18.92","19.22","19","NB/KIT","-","L","2014","","","-",""
"OHL","Holden Cook","32083/holden-cook","F","2013","DY","65","0.3077","0.0154","0.3231","14","6","2","20","1","0","0","1","0","0","0","0.00","0.00","0.00","15","21","23","0.3538","95.24","71.43","29","22","56.86","- 3.14","114","76","13.27","1.4604","1994-09-28","18.96","19.26","15","OS","-","R","2013","","","-",""
"OHL","Carter Sandlak","29398/carter-sandlak","F","2011","DY","56","0.2143","0.0893","0.3214","9","3","4","12","3","2","1","5","1","0","0","0.00","0.00","0.00","13","18","23","0.4107","70.59","70.59","25","39","39.06","- 2.56","77","108","14.20","1.3577","1993-05-18","18.33","18.62","28","","-","L","2011","","","-",""
"OHL","Adam Laishram","37331/adam-laishram","F","2015","DY","56","0.2321","0.0536","0.3214","7","6","6","13","3","0","6","3","1","1","0","0.00","0.00","0.00","11","18","30","0.5357","81.25","62.50","36","38","48.65","- 0.30","93","97","16.79","1.1486","1997-04-08","18.44","18.73","19","BELV","-","R","2015","","","-",""
"OHL","Colt Kennedy","24551/colt-kennedy","F","2009","DY","66","0.2424","0.0758","0.3182","6","10","3","16","4","1","1","5","0","0","0","0.00","0.00","0.00","10","21","25","0.3788","76.19","47.62","28","38","42.42","- 4.85","104","116","12.49","1.5290","1991-01-28","18.63","18.93","8","","-","R","2009","","","-",""
"OHL","Bradley Latour","34106/bradley-latour","F","2013","DY","66","0.3182","0.0000","0.3182","11","10","2","21","0","0","1","0","0","0","0","0.00","0.00","0.00","11","21","24","0.3636","100.00","52.38","32","24","57.14","1.12","121","95","12.23","1.5613","1995-09-13","18.01","18.30","14","OSH","-","L","2013","","","-",""
"OHL","Sam Harding","37273/sam-harding","F","2015","DY","60","0.2333","0.0500","0.3167","7","7","3","14","3","0","2","3","2","0","0","0.00","0.00","0.00","12","19","24","0.4000","82.35","58.82","32","18","64.00","- 1.50","131","69","12.56","1.5129","1997-03-31","18.46","18.75","89","OSH","-","R","2015","","","-",""
"OHL","Zach Hall","29272/zach-hall","F","2011","DY","38","0.2105","0.1053","0.3158","5","3","0","8","3","1","0","4","0","0","0","0.00","0.00","0.00","8","12","12","0.3158","66.67","66.67","14","36","28.00","- 10.07","67","109","12.90","1.4692","1993-04-29","18.38","18.67","28","","-","L","2011","","","-",""
"OHL","Mika Partanen","28104/mika-partanen","F","2011","DY","54","0.2593","0.0556","0.3148","9","5","2","14","1","2","0","3","0","0","0","0.00","0.00","0.00","10","17","19","0.3519","82.35","58.82","25","13","65.79","- 3.21","138","62","11.17","1.6903","1992-10-18","18.91","19.20","27","","-","L","2011","","","-",""
"OHL","Josh Sterk","32536/josh-sterk","F","2013","DY","51","0.2745","0.0392","0.3137","6","8","6","14","0","2","0","2","0","0","0","0.00","0.00","0.00","6","16","22","0.4314","87.50","37.50","29","19","60.42","4.79","89","71","12.67","1.4859","1995-01-17","18.66","18.96","19","KIT","-","L","2013","","","-",""
"OHL","Matt Luff","37535/matt-luff","F","2015","DY","64","0.2188","0.0938","0.3125","6","8","9","14","3","3","2","6","0","0","0","0.00","0.00","0.00","9","20","31","0.4844","70.00","45.00","38","41","48.10","1.20","106","120","14.66","1.2786","1997-05-05","18.36","18.66","25","BELV","-","R","2015","","","LAK",""
"OHL","Daniel Nikandrov","32684/daniel-nikandrov","F","2013","DY","61","0.2459","0.0492","0.3115","5","10","6","15","2","1","1","3","0","1","0","0.00","0.00","0.00","7","19","26","0.4262","83.33","38.89","37","43","46.25","0.76","106","127","14.13","1.3222","1995-02-03","18.62","18.91","21","SAR","-","L","2013","","","-",""
"OHL","Michael Kantor","26544/michael-kantor","F","2010","DY","29","0.3103","0.0000","0.3103","4","5","3","9","0","0","0","0","0","0","0","0.00","0.00","0.00","4","9","12","0.4138","100.00","44.44","15","9","62.50","6.84","59","47","11.31","1.6466","1992-02-02","18.62","18.91","19","","-","R","2010","","","-",""
"OHL","Bryce Yetman","36983/bryce-yetman","F","2015","DY","29","0.1724","0.1379","0.3103","4","1","2","5","2","2","0","4","0","0","0","0.00","0.00","0.00","6","9","11","0.3793","55.56","66.67","15","23","39.47","0.70","38","60","14.90","1.2496","1997-02-21","18.57","18.86","17","PLY","-","R","2015","","","-",""
"OHL","Ben O Quinn","25253/ben-o-quinn","F","2009","DY","55","0.2182","0.0909","0.3091","5","7","6","12","4","1","0","5","0","0","0","0.00","0.00","0.00","9","17","23","0.4182","70.59","52.94","25","19","56.82","9.63","84","94","12.02","1.5424","1991-05-07","18.36","18.65","22","","-","R","2009","","","-",""
"OHL","Tyler Brown (91)","25055/tyler-brown","F","2009","DY","68","0.3088","0.0000","0.3088","13","8","3","21","0","0","3","0","0","0","0","0.00","0.00","0.00","13","21","27","0.3971","100.00","61.90","40","28","58.82","5.24","142","123","12.57","1.4743","1991-04-04","18.45","18.74","26","","-","L","2009","","","-",""
"OHL","Keigan Goetz","36414/keigan-goetz","F","2015","DY","62","0.2742","0.0161","0.3065","9","8","6","17","0","1","0","1","1","0","0","0.00","0.00","0.00","10","19","25","0.4032","94.44","50.00","34","27","55.74","- 13.80","194","85","11.57","1.5888","1996-11-06","18.86","19.15","13","SSM","-","R","2015","","","-",""
"OHL","Brett Welychka","30823/brett-welychka","F","2012","DY","46","0.2609","0.0000","0.3043","8","4","4","12","0","0","0","0","1","1","0","0.00","0.00","0.00","9","14","18","0.3913","100.00","66.67","26","21","55.32","- 4.95","88","58","13.31","1.3722","1994-03-03","18.53","18.83","27","","-","R","2012","","","-",""
"OHL","Corey Bureau","25171/corey-bureau","F","2009","DY","66","0.2576","0.0455","0.3030","11","6","4","17","1","2","2","3","0","0","0","0.00","0.00","0.00","12","20","26","0.3939","85.00","60.00","31","29","51.67","0.74","110","106","12.82","1.4182","1991-04-23","18.39","18.69","14","","-","R","2009","","","-",""
"OHL","Nick Paul","33049/nick-paul","F","2013","DY","66","0.2727","0.0152","0.3030","12","6","8","18","0","1","0","1","0","1","0","0.00","0.00","0.00","12","20","28","0.4242","94.74","63.16","43","38","53.09","3.92","88","91","15.20","1.1962","1995-03-20","18.49","18.78","21","BRA","-","L","2013","DAL (2013) - #101","DAL","OTT",""
"OHL","Brandon Alderson","26464/brandon-alderson","F","2010","DY","67","0.2836","0.0000","0.2985","12","7","2","19","0","0","2","0","1","0","0","0.00","0.00","0.00","13","20","24","0.3582","100.00","63.16","37","50","42.53","6.38","77","136","13.83","1.2950","1992-01-22","18.65","18.94","18","","-","R","2010","","","-",""
"OHL","Aaron Luchuk","37311/aaron-luchuk","F","2015","DY","67","0.2239","0.0299","0.2985","8","7","2","15","1","1","1","2","1","2","0","0.00","0.00","0.00","10","20","23","0.3433","88.24","52.94","31","51","37.80","- 4.95","121","162","13.83","1.2950","1997-04-05","18.44","18.74","91","WSR","-","L","2015","","","MTL",""
"OHL","Bobby MacIntyre","36197/bobby-macintyre","F","2014","DY","61","0.2131","0.0492","0.2951","7","6","2","13","3","0","0","3","2","0","0","0.00","0.00","0.00","12","18","20","0.3279","81.25","62.50","29","49","37.18","1.86","71","130","14.68","1.2059","1996-09-08","18.02","18.31","13","MISS","-","L","2014","","","-",""
"OHL","Michael Curtis","28566/michael-curtis","F","2011","DY","58","0.2069","0.0862","0.2931","6","6","1","12","3","2","0","5","0","0","0","0.00","0.00","0.00","9","17","18","0.3103","70.59","52.94","27","47","36.49","- 2.31","71","112","16.11","1.0917","1993-01-26","18.64","18.93","7","","-","L","2011","","","-",""
"OHL","Brett Thompson","24573/brett-thompson","F","2009","DY","65","0.1846","0.1077","0.2923","8","4","7","12","6","1","1","7","0","0","0","0.00","0.00","0.00","14","19","27","0.4154","63.16","73.68","28","34","45.16","4.34","100","145","11.91","1.4721","1991-01-31","18.63","18.92","9","","-","R","2009","","","-",""
"OHL","Kyle Platzer","32932/kyle-platzer","F","2013","DY","65","0.2769","0.0154","0.2923","4","14","3","18","1","0","0","1","0","0","0","0.00","0.00","0.00","5","19","22","0.3385","94.74","26.32","28","21","57.14","- 5.95","147","86","10.97","1.5991","1995-03-04","18.53","18.83","91","LDN","-","R","2013","EDM (2013) - #96","EDM","-",""
"OHL","Brook Hiddink","34799/brook-hiddink","F","2014","DY","45","0.2000","0.0889","0.2889","0","9","5","9","2","2","2","4","0","0","0","0.00","0.00","0.00","2","13","20","0.4444","69.23","15.38","18","28","39.13","0.17","60","94","12.93","1.3409","1996-02-02","18.62","18.91","28","NIAG/PLY","-","R","2014","","","-",""
"OHL","Ben Fanjoy","37571/ben-fanjoy","F","2015","DY","52","0.2885","0.0000","0.2885","9","6","2","15","0","0","0","0","0","0","0","0.00","0.00","0.00","9","15","17","0.3269","100.00","60.00","29","27","51.79","0.06","105","98","12.37","1.3988","1997-05-10","18.35","18.64","8","OTT","-","R","2015","","","-",""
"OHL","Sam Schutt","31147/sam-schutt","F","2012","DY","59","0.2373","0.0508","0.2881","6","8","6","14","1","2","1","3","0","0","0","0.00","0.00","0.00","7","17","24","0.4068","82.35","41.18","29","28","50.88","- 2.26","110","97","12.22","1.4153","1994-04-13","18.42","18.72","12","","-","L","2012","","","-",""
